Reading_Key,Timestamp,Device_ID,Home_ID,Watts,Volts,Amps
19206,2024-01-14 08:05:00,D010,H007,4.25,227.79,0.019
19207,2024-01-14 08:06:00,D004,H010,7.24,234.69,0.031
19208,2024-01-14 08:07:00,D003,H004,6.29,230.67,0.027
19209,2024-01-14 08:08:00,D004,H009,4.95,230.7,0.021
19210,2024-01-14 08:09:00,D009,H002,11.42,230.31,0.05
19211,2024-01-14 08:10:00,D010,H001,5.96,232.72,0.026
19212,2024-01-14 08:11:00,D004,H004,5.95,228.66,0.026
19213,2024-01-14 08:12:00,D004,H003,7.32,227.74,0.032
19214,2024-01-14 08:13:00,D009,H008,12.14,226.44,0.054
19215,2024-01-14 08:14:00,D008,H008,1.22,234.81,0.005
19216,2024-01-14 08:15:00,D002,H010,10.26,236.6,0.043
19217,2024-01-14 08:16:00,D002,H001,4.29,224.42,0.019
19218,2024-01-14 08:17:00,D004,H008,3.66,228.62,0.016
19219,2024-01-14 08:18:00,D005,H005,9.19,235.2,0.039
19220,2024-01-14 08:19:00,D004,H009,6.59,227.63,0.029
19221,2024-01-14 08:20:00,D003,H008,1.61,232.77,0.007
19222,2024-01-14 08:21:00,D005,H007,6.06,227.47,0.027
19223,2024-01-14 08:22:00,D005,H006,5.41,234.5,0.023
19224,2024-01-14 08:23:00,D006,H004,1.75,228.11,0.008
19225,2024-01-14 08:24:00,D010,H006,1301.07,222.83,5.839
19226,2024-01-14 08:25:00,D007,H007,3.9,234.49,0.017
19227,2024-01-14 08:26:00,D001,H001,119.32,227.94,0.523
19228,2024-01-14 08:27:00,D001,H005,155.06,226.9,0.683
19229,2024-01-14 08:28:00,D001,H005,182.02,237.71,0.766
19230,2024-01-14 08:29:00,D001,H005,91.56,223.87,0.409
19231,2024-01-14 08:30:00,D008,H006,0.85,226.81,0.004
19232,2024-01-14 08:31:00,D001,H006,113.6,233.0,0.488
19233,2024-01-14 08:32:00,D006,H005,1.29,231.77,0.006
19234,2024-01-14 08:33:00,D004,H009,3.49,236.19,0.015
19235,2024-01-14 08:34:00,D008,H010,38.99,227.08,0.172
19236,2024-01-14 08:35:00,D004,H010,3.2,228.46,0.014
19237,2024-01-14 08:36:00,D004,H003,2.65,223.66,0.012
19238,2024-01-14 08:37:00,D008,H009,0.78,232.17,0.003
19239,2024-01-14 08:38:00,D001,H010,206.73,239.12,0.865
19240,2024-01-14 08:39:00,D006,H009,0.98,224.76,0.004
19241,2024-01-14 08:40:00,D010,H008,4.27,225.93,0.019
19242,2024-01-14 08:41:00,D001,H002,101.63,218.39,0.465
19243,2024-01-14 08:42:00,D009,H008,10.44,222.66,0.047
19244,2024-01-14 08:43:00,D009,H009,11.68,228.42,0.051
19245,2024-01-14 08:44:00,D004,H010,2.12,232.29,0.009
19246,2024-01-14 08:45:00,D001,H010,15.61,228.4,0.068
19247,2024-01-14 08:46:00,D010,H007,9.69,234.24,0.041
19248,2024-01-14 08:47:00,D005,H001,8.05,239.45,0.034
19249,2024-01-14 08:48:00,D002,H003,8.02,228.38,0.035
19250,2024-01-14 08:49:00,D008,H008,2.41,222.12,0.011
19251,2024-01-14 08:50:00,D001,H006,143.69,228.1,0.63
19252,2024-01-14 08:51:00,D004,H005,6.32,230.83,0.027
19253,2024-01-14 08:52:00,D002,H006,11.63,227.94,0.051
19254,2024-01-14 08:53:00,D004,H006,5.38,230.55,0.023
19255,2024-01-14 08:54:00,D004,H007,1.42,237.1,0.006
19256,2024-01-14 08:55:00,D003,H005,2.46,232.32,0.011
19257,2024-01-14 08:56:00,D001,H002,103.48,228.39,0.453
19258,2024-01-14 08:57:00,D009,H005,10.52,227.3,0.046
19259,2024-01-14 08:58:00,D003,H002,6.27,230.87,0.027
19260,2024-01-14 08:59:00,D010,H007,3.17,227.3,0.014
19261,2024-01-14 09:00:00,D010,H009,3.29,224.53,0.015
19262,2024-01-14 09:01:00,D008,H007,3.39,228.59,0.015
19263,2024-01-14 09:02:00,D001,H006,155.37,234.02,0.664
19264,2024-01-14 09:03:00,D002,H008,11.34,228.52,0.05
19265,2024-01-14 09:04:00,D003,H002,810.22,233.51,3.47
19266,2024-01-14 09:05:00,D005,H003,9.47,229.93,0.041
19267,2024-01-14 09:06:00,D008,H004,4.72,221.49,0.021
19268,2024-01-14 09:07:00,D006,H003,2.01,229.75,0.009
19269,2024-01-14 09:08:00,D002,H006,2.75,235.2,0.012
19270,2024-01-14 09:09:00,D003,H010,857.31,226.62,3.783
19271,2024-01-14 09:10:00,D001,H008,11.64,223.56,0.052
19272,2024-01-14 09:11:00,D001,H004,6.18,233.06,0.027
19273,2024-01-14 09:12:00,D008,H008,1.82,223.56,0.008
19274,2024-01-14 09:13:00,D006,H001,0.83,229.03,0.004
19275,2024-01-14 09:14:00,D008,H005,2.86,236.46,0.012
19276,2024-01-14 09:15:00,D005,H010,4.82,228.22,0.021
19277,2024-01-14 09:16:00,D006,H008,6.87,234.1,0.029
19278,2024-01-14 09:17:00,D008,H004,1.81,227.67,0.008
19279,2024-01-14 09:18:00,D002,H006,9.48,221.17,0.043
19280,2024-01-14 09:19:00,D004,H005,1.16,232.09,0.005
19281,2024-01-14 09:20:00,D004,H004,4.08,236.55,0.017
19282,2024-01-14 09:21:00,D002,H005,9.33,225.66,0.041
19283,2024-01-14 09:22:00,D002,H010,9.87,233.17,0.042
19284,2024-01-14 09:23:00,D009,H003,8.43,230.75,0.037
19285,2024-01-14 09:24:00,D001,H010,152.55,227.58,0.67
19286,2024-01-14 09:25:00,D002,H007,10.47,227.69,0.046
19287,2024-01-14 09:26:00,D008,H002,3.5,230.06,0.015
19288,2024-01-14 09:27:00,D010,H004,5.42,228.61,0.024
19289,2024-01-14 09:28:00,D008,H006,1.44,230.95,0.006
19290,2024-01-14 09:29:00,D009,H004,7.26,230.02,0.032
19291,2024-01-14 09:30:00,D008,H004,3.13,235.05,0.013
19292,2024-01-14 09:31:00,D008,H007,4.42,224.5,0.02
19293,2024-01-14 09:32:00,D007,H008,5.13,233.22,0.022
19294,2024-01-14 09:33:00,D002,H004,4.01,232.76,0.017
19295,2024-01-14 09:34:00,D002,H003,10.24,227.07,0.045
19296,2024-01-14 09:35:00,D003,H007,3.85,234.25,0.016
19297,2024-01-14 09:36:00,D004,H004,7.96,225.96,0.035
19298,2024-01-14 09:37:00,D004,H003,5.7,228.37,0.025
19299,2024-01-14 09:38:00,D002,H007,8.27,238.4,0.035
19300,2024-01-14 09:39:00,D008,H006,0.57,232.7,0.002
19301,2024-01-14 09:40:00,D004,H006,2.3,228.04,0.01
19302,2024-01-14 09:41:00,D004,H002,5.61,233.66,0.024
19303,2024-01-14 09:42:00,D003,H005,594.2,228.74,2.598
19304,2024-01-14 09:43:00,D006,H002,7.88,232.42,0.034
19305,2024-01-14 09:44:00,D004,H003,6.73,232.05,0.029
19306,2024-01-14 09:45:00,D002,H008,11.68,227.64,0.051
19307,2024-01-14 09:46:00,D001,H001,156.5,240.03,0.652
19308,2024-01-14 09:47:00,D008,H009,1.46,223.54,0.007
19309,2024-01-14 09:48:00,D010,H005,9.36,229.4,0.041
19310,2024-01-14 09:49:00,D004,H004,5.69,229.27,0.025
19311,2024-01-14 09:50:00,D005,H007,2.67,233.63,0.011
19312,2024-01-14 09:51:00,D001,H009,12.97,233.87,0.055
19313,2024-01-14 09:52:00,D005,H009,8.05,228.37,0.035
19314,2024-01-14 09:53:00,D006,H006,2.28,227.86,0.01
19315,2024-01-14 09:54:00,D005,H010,9.31,226.57,0.041
19316,2024-01-14 09:55:00,D001,H008,209.55,232.24,0.902
19317,2024-01-14 09:56:00,D009,H002,13.23,222.78,0.059
19318,2024-01-14 09:57:00,D010,H008,3.78,230.44,0.016
19319,2024-01-14 09:58:00,D001,H007,153.59,233.59,0.658
19320,2024-01-14 09:59:00,D008,H008,3.61,232.79,0.016
19321,2024-01-14 10:00:00,D009,H009,9.12,236.23,0.039
19322,2024-01-14 10:01:00,D004,H007,98.54,230.03,0.428
19323,2024-01-14 10:02:00,D005,H010,2.66,227.78,0.012
19324,2024-01-14 10:03:00,D003,H005,2.12,227.92,0.009
19325,2024-01-14 10:04:00,D005,H007,2.2,231.02,0.01
19326,2024-01-14 10:05:00,D003,H007,2.51,230.87,0.011
19327,2024-01-14 10:06:00,D004,H009,80.05,234.34,0.342
19328,2024-01-14 10:07:00,D002,H007,4.31,232.01,0.019
19329,2024-01-14 10:08:00,D008,H004,4.84,229.17,0.021
19330,2024-01-14 10:09:00,D009,H001,12.8,235.5,0.054
19331,2024-01-14 10:10:00,D004,H010,121.57,227.4,0.535
19332,2024-01-14 10:11:00,D004,H008,175.86,232.75,0.756
19333,2024-01-14 10:12:00,D001,H009,10.98,237.88,0.046
19334,2024-01-14 10:13:00,D005,H004,6.09,225.45,0.027
19335,2024-01-14 10:14:00,D001,H007,16.35,233.42,0.07
19336,2024-01-14 10:15:00,D008,H008,1.45,230.95,0.006
19337,2024-01-14 10:16:00,D001,H003,159.46,227.6,0.701
19338,2024-01-14 10:17:00,D008,H006,0.96,237.99,0.004
19339,2024-01-14 10:18:00,D005,H006,7.51,238.15,0.032
19340,2024-01-14 10:19:00,D008,H006,0.58,229.28,0.003
19341,2024-01-14 10:20:00,D001,H005,6.75,236.76,0.029
19342,2024-01-14 10:21:00,D001,H007,205.32,232.89,0.882
19343,2024-01-14 10:22:00,D010,H007,6.89,230.54,0.03
19344,2024-01-14 10:23:00,D001,H005,5.3,224.65,0.024
19345,2024-01-14 10:24:00,D008,H003,4.87,229.99,0.021
19346,2024-01-14 10:25:00,D004,H005,168.05,224.84,0.747
19347,2024-01-14 10:26:00,D001,H010,13.43,224.54,0.06
19348,2024-01-14 10:27:00,D008,H008,2.71,229.41,0.012
19349,2024-01-14 10:28:00,D005,H007,5.08,228.48,0.022
19350,2024-01-14 10:29:00,D002,H007,11.99,226.82,0.053
19351,2024-01-14 10:30:00,D002,H005,2.24,225.67,0.01
19352,2024-01-14 10:31:00,D002,H010,2.65,229.84,0.012
19353,2024-01-14 10:32:00,D009,H005,8.06,224.9,0.036
19354,2024-01-14 10:33:00,D004,H007,187.78,227.16,0.827
19355,2024-01-14 10:34:00,D002,H007,4.41,232.2,0.019
19356,2024-01-14 10:35:00,D006,H004,1.27,227.77,0.006
19357,2024-01-14 10:36:00,D009,H003,9.83,230.18,0.043
19358,2024-01-14 10:37:00,D002,H005,5.96,228.69,0.026
19359,2024-01-14 10:38:00,D006,H001,2.45,228.7,0.011
19360,2024-01-14 10:39:00,D001,H004,194.08,230.18,0.843
19361,2024-01-14 10:40:00,D008,H001,2.67,235.64,0.011
19362,2024-01-14 10:41:00,D001,H004,14.9,227.42,0.066
19363,2024-01-14 10:42:00,D001,H010,111.69,232.0,0.481
19364,2024-01-14 10:43:00,D008,H004,4.76,223.71,0.021
19365,2024-01-14 10:44:00,D008,H007,0.89,228.73,0.004
19366,2024-01-14 10:45:00,D004,H008,94.47,230.36,0.41
19367,2024-01-14 10:46:00,D008,H005,2.19,224.42,0.01
19368,2024-01-14 10:47:00,D006,H002,6.85,223.74,0.031
19369,2024-01-14 10:48:00,D005,H010,6.48,229.89,0.028
19370,2024-01-14 10:49:00,D008,H006,1.62,231.55,0.007
19371,2024-01-14 10:50:00,D006,H007,6.98,233.19,0.03
19372,2024-01-14 10:51:00,D002,H003,11.35,233.62,0.049
19373,2024-01-14 10:52:00,D008,H009,1.17,223.45,0.005
19374,2024-01-14 10:53:00,D007,H004,4.73,233.68,0.02
19375,2024-01-14 10:54:00,D008,H009,1.42,234.6,0.006
19376,2024-01-14 10:55:00,D008,H006,3.52,232.94,0.015
19377,2024-01-14 10:56:00,D008,H009,4.29,230.72,0.019
19378,2024-01-14 10:57:00,D003,H009,1.28,236.61,0.005
19379,2024-01-14 10:58:00,D005,H004,10.66,229.43,0.046
19380,2024-01-14 10:59:00,D001,H010,175.05,233.65,0.749
19381,2024-01-14 11:00:00,D007,H006,2.27,236.17,0.01
19382,2024-01-14 11:01:00,D008,H004,1.14,222.24,0.005
19383,2024-01-14 11:02:00,D008,H004,2.46,232.35,0.011
19384,2024-01-14 11:03:00,D004,H009,125.12,227.66,0.55
19385,2024-01-14 11:04:00,D002,H001,3.46,233.19,0.015
19386,2024-01-14 11:05:00,D009,H008,7.67,229.81,0.033
19387,2024-01-14 11:06:00,D004,H007,170.35,230.45,0.739
19388,2024-01-14 11:07:00,D002,H008,9.48,236.07,0.04
19389,2024-01-14 11:08:00,D005,H004,53.08,227.17,0.234
19390,2024-01-14 11:09:00,D010,H010,13.24,233.57,0.057
19391,2024-01-14 11:10:00,D007,H003,2.08,227.06,0.009
19392,2024-01-14 11:11:00,D001,H007,178.95,234.83,0.762
19393,2024-01-14 11:12:00,D008,H005,1.07,226.87,0.005
19394,2024-01-14 11:13:00,D005,H001,55.09,223.07,0.247
19395,2024-01-14 11:14:00,D005,H001,42.57,244.67,0.174
19396,2024-01-14 11:15:00,D001,H010,15.73,228.94,0.069
19397,2024-01-14 11:16:00,D010,H004,10.45,229.03,0.046
19398,2024-01-14 11:17:00,D004,H004,187.87,230.29,0.816
19399,2024-01-14 11:18:00,D009,H010,6.92,226.28,0.031
19400,2024-01-14 11:19:00,D002,H008,5.81,229.03,0.025
19401,2024-01-14 11:20:00,D008,H006,3.22,225.11,0.014
19402,2024-01-14 11:21:00,D006,H009,2.18,230.33,0.009
19403,2024-01-14 11:22:00,D005,H010,51.21,230.06,0.223
19404,2024-01-14 11:23:00,D005,H006,70.45,229.55,0.307
19405,2024-01-14 11:24:00,D006,H003,1.24,232.62,0.005
19406,2024-01-14 11:25:00,D002,H005,5.26,239.38,0.022
19407,2024-01-14 11:26:00,D008,H009,3.22,230.4,0.014
19408,2024-01-14 11:27:00,D009,H008,10.57,228.06,0.046
19409,2024-01-14 11:28:00,D010,H007,14.87,230.95,0.064
19410,2024-01-14 11:29:00,D006,H007,3.69,232.49,0.016
19411,2024-01-14 11:30:00,D002,H008,2.99,231.77,0.013
19412,2024-01-14 11:31:00,D008,H006,2.55,232.94,0.011
19413,2024-01-14 11:32:00,D007,H004,3.94,231.42,0.017
19414,2024-01-14 11:33:00,D008,H008,3.83,224.7,0.017
19415,2024-01-14 11:34:00,D001,H007,6.6,239.35,0.028
19416,2024-01-14 11:35:00,D001,H002,135.19,227.53,0.594
19417,2024-01-14 11:36:00,D002,H002,7.18,225.57,0.032
19418,2024-01-14 11:37:00,D008,H003,2.01,220.12,0.009
19419,2024-01-14 11:38:00,D004,H008,116.04,225.39,0.515
19420,2024-01-14 11:39:00,D003,H006,5.2,229.75,0.023
19421,2024-01-14 11:40:00,D002,H005,11.09,230.51,0.048
19422,2024-01-14 11:41:00,D005,H008,43.02,228.73,0.188
19423,2024-01-14 11:42:00,D008,H006,1.15,228.24,0.005
19424,2024-01-14 11:43:00,D006,H008,6.58,230.16,0.029
19425,2024-01-14 11:44:00,D010,H007,5.15,229.37,0.022
19426,2024-01-14 11:45:00,D008,H008,4.56,230.48,0.02
19427,2024-01-14 11:46:00,D009,H009,12.17,228.33,0.053
19428,2024-01-14 11:47:00,D008,H005,4.78,236.9,0.02
19429,2024-01-14 11:48:00,D002,H006,4.91,231.64,0.021
19430,2024-01-14 11:49:00,D001,H007,218.04,227.88,0.957
19431,2024-01-14 11:50:00,D001,H010,14.95,233.36,0.064
19432,2024-01-14 11:51:00,D005,H003,42.59,223.53,0.191
19433,2024-01-14 11:52:00,D002,H001,3.9,234.16,0.017
19434,2024-01-14 11:53:00,D009,H002,12.65,239.88,0.053
19435,2024-01-14 11:54:00,D009,H009,11.26,231.41,0.049
19436,2024-01-14 11:55:00,D009,H007,7.27,230.47,0.032
19437,2024-01-14 11:56:00,D003,H001,619.63,227.13,2.728
19438,2024-01-14 11:57:00,D002,H007,5.04,226.87,0.022
19439,2024-01-14 11:58:00,D002,H009,5.3,226.84,0.023
19440,2024-01-14 11:59:00,D005,H003,76.67,235.47,0.326
19441,2024-01-14 12:00:00,D004,H002,96.88,225.41,0.43
19442,2024-01-14 12:01:00,D004,H003,160.09,232.79,0.688
19443,2024-01-14 12:02:00,D009,H005,6.77,218.38,0.031
19444,2024-01-14 12:03:00,D001,H003,16.66,227.59,0.073
19445,2024-01-14 12:04:00,D005,H007,78.49,225.36,0.348
19446,2024-01-14 12:05:00,D001,H001,122.03,233.55,0.523
19447,2024-01-14 12:06:00,D006,H008,1.96,232.43,0.008
19448,2024-01-14 12:07:00,D001,H008,144.5,229.61,0.629
19449,2024-01-14 12:08:00,D005,H010,66.9,229.71,0.291
19450,2024-01-14 12:09:00,D005,H007,60.29,221.05,0.273
19451,2024-01-14 12:10:00,D004,H010,156.95,225.72,0.695
19452,2024-01-14 12:11:00,D007,H005,4.87,235.3,0.021
19453,2024-01-14 12:12:00,D006,H008,0.89,237.86,0.004
19454,2024-01-14 12:13:00,D006,H002,0.56,227.56,0.002
19455,2024-01-14 12:14:00,D004,H006,123.61,237.0,0.522
19456,2024-01-14 12:15:00,D004,H006,100.05,234.57,0.427
19457,2024-01-14 12:16:00,D002,H007,8.5,231.01,0.037
19458,2024-01-14 12:17:00,D008,H002,2.63,231.54,0.011
19459,2024-01-14 12:18:00,D001,H004,6.48,240.63,0.027
19460,2024-01-14 12:19:00,D010,H002,11.33,227.68,0.05
19461,2024-01-14 12:20:00,D005,H002,71.04,228.85,0.31
19462,2024-01-14 12:21:00,D010,H002,12.45,228.34,0.055
19463,2024-01-14 12:22:00,D008,H004,3.22,228.1,0.014
19464,2024-01-14 12:23:00,D006,H004,3.24,233.71,0.014
19465,2024-01-14 12:24:00,D009,H004,8.7,230.21,0.038
19466,2024-01-14 12:25:00,D006,H008,5.91,233.66,0.025
19467,2024-01-14 12:26:00,D009,H007,10.45,231.41,0.045
19468,2024-01-14 12:27:00,D008,H001,3.2,230.27,0.014
19469,2024-01-14 12:28:00,D001,H009,177.42,224.67,0.79
19470,2024-01-14 12:29:00,D009,H003,11.55,230.77,0.05
19471,2024-01-14 12:30:00,D005,H010,36.73,234.17,0.157
19472,2024-01-14 12:31:00,D001,H008,185.94,232.59,0.799
19473,2024-01-14 12:32:00,D002,H010,6.3,232.03,0.027
19474,2024-01-14 12:33:00,D001,H009,13.05,230.3,0.057
19475,2024-01-14 12:34:00,D002,H005,1815.25,230.31,7.882
19476,2024-01-14 12:35:00,D006,H003,1.13,229.94,0.005
19477,2024-01-14 12:36:00,D008,H007,2.19,236.54,0.009
19478,2024-01-14 12:37:00,D004,H010,76.4,233.83,0.327
19479,2024-01-14 12:38:00,D004,H005,143.17,234.1,0.612
19480,2024-01-14 12:39:00,D005,H010,57.2,226.86,0.252
19481,2024-01-14 12:40:00,D005,H006,39.77,222.23,0.179
19482,2024-01-14 12:41:00,D010,H007,8.49,227.04,0.037
19483,2024-01-14 12:42:00,D009,H005,13.88,222.24,0.062
19484,2024-01-14 12:43:00,D004,H004,89.2,232.91,0.383
19485,2024-01-14 12:44:00,D005,H005,30.41,229.75,0.132
19486,2024-01-14 12:45:00,D006,H001,1.05,229.98,0.005
19487,2024-01-14 12:46:00,D003,H007,3.41,231.98,0.015
19488,2024-01-14 12:47:00,D001,H005,173.16,219.73,0.788
19489,2024-01-14 12:48:00,D004,H010,97.82,229.86,0.426
19490,2024-01-14 12:49:00,D001,H006,112.63,230.96,0.488
19491,2024-01-14 12:50:00,D002,H003,8.08,232.15,0.035
19492,2024-01-14 12:51:00,D006,H004,6.59,227.06,0.029
19493,2024-01-14 12:52:00,D003,H002,4.77,231.53,0.021
19494,2024-01-14 12:53:00,D008,H002,1.26,230.16,0.005
19495,2024-01-14 12:54:00,D001,H008,186.73,232.12,0.804
19496,2024-01-14 12:55:00,D002,H008,6.09,224.68,0.027
19497,2024-01-14 12:56:00,D004,H002,154.97,234.87,0.66
19498,2024-01-14 12:57:00,D002,H007,5.03,225.42,0.022
19499,2024-01-14 12:58:00,D009,H002,8.51,233.28,0.036
19500,2024-01-14 12:59:00,D001,H001,143.43,232.47,0.617
19501,2024-01-14 13:00:00,D001,H008,217.08,238.86,0.909
19502,2024-01-14 13:01:00,D008,H005,3.11,229.7,0.014
19503,2024-01-14 13:02:00,D001,H001,215.13,225.06,0.956
19504,2024-01-14 13:03:00,D010,H006,8.27,225.58,0.037
19505,2024-01-14 13:04:00,D001,H001,178.79,225.95,0.791
19506,2024-01-14 13:05:00,D010,H004,6.71,229.67,0.029
19507,2024-01-14 13:06:00,D008,H005,3.99,231.39,0.017
19508,2024-01-14 13:07:00,D009,H003,9.02,229.72,0.039
19509,2024-01-14 13:08:00,D008,H001,1.58,231.4,0.007
19510,2024-01-14 13:09:00,D002,H002,1492.98,226.06,6.604
19511,2024-01-14 13:10:00,D002,H009,1476.21,232.37,6.353
19512,2024-01-14 13:11:00,D008,H004,4.83,231.68,0.021
19513,2024-01-14 13:12:00,D010,H003,13.27,230.3,0.058
19514,2024-01-14 13:13:00,D008,H009,4.28,233.33,0.018
19515,2024-01-14 13:14:00,D008,H007,2.06,230.36,0.009
19516,2024-01-14 13:15:00,D001,H002,121.28,234.32,0.518
19517,2024-01-14 13:16:00,D008,H001,2.95,227.51,0.013
19518,2024-01-14 13:17:00,D007,H007,5.47,234.25,0.023
19519,2024-01-14 13:18:00,D004,H006,91.06,235.99,0.386
19520,2024-01-14 13:19:00,D008,H008,2.43,233.19,0.01
19521,2024-01-14 13:20:00,D001,H006,189.5,227.98,0.831
19522,2024-01-14 13:21:00,D007,H004,2.76,229.94,0.012
19523,2024-01-14 13:22:00,D008,H001,1.88,222.49,0.008
19524,2024-01-14 13:23:00,D010,H007,3.75,233.38,0.016
19525,2024-01-14 13:24:00,D001,H003,13.94,239.74,0.058
19526,2024-01-14 13:25:00,D005,H008,42.18,228.77,0.184
19527,2024-01-14 13:26:00,D006,H008,9.53,235.26,0.04
19528,2024-01-14 13:27:00,D007,H005,1060.79,228.08,4.651
19529,2024-01-14 13:28:00,D007,H005,5.14,232.06,0.022
19530,2024-01-14 13:29:00,D006,H010,1.59,225.3,0.007
19531,2024-01-14 13:30:00,D001,H004,150.74,235.9,0.639
19532,2024-01-14 13:31:00,D007,H009,4.21,219.76,0.019
19533,2024-01-14 13:32:00,D008,H005,2.16,231.86,0.009
19534,2024-01-14 13:33:00,D002,H007,2358.79,231.18,10.203
19535,2024-01-14 13:34:00,D001,H006,207.74,232.64,0.893
19536,2024-01-14 13:35:00,D008,H006,4.71,229.48,0.021
19537,2024-01-14 13:36:00,D004,H008,113.15,237.0,0.477
19538,2024-01-14 13:37:00,D010,H006,4.01,226.34,0.018
19539,2024-01-14 13:38:00,D008,H003,1.46,225.61,0.006
19540,2024-01-14 13:39:00,D009,H001,8.12,233.36,0.035
19541,2024-01-14 13:40:00,D005,H009,31.32,225.47,0.139
19542,2024-01-14 13:41:00,D005,H001,58.27,232.06,0.251
19543,2024-01-14 13:42:00,D001,H005,206.01,225.24,0.915
19544,2024-01-14 13:43:00,D001,H006,137.67,227.24,0.606
19545,2024-01-14 13:44:00,D002,H004,878.49,229.86,3.822
19546,2024-01-14 13:45:00,D006,H010,2.18,228.57,0.01
19547,2024-01-14 13:46:00,D007,H001,1.54,226.83,0.007
19548,2024-01-14 13:47:00,D008,H006,4.04,230.05,0.018
19549,2024-01-14 13:48:00,D008,H008,0.69,220.82,0.003
19550,2024-01-14 13:49:00,D006,H003,1.94,228.47,0.008
19551,2024-01-14 13:50:00,D010,H002,9.24,228.2,0.041
19552,2024-01-14 13:51:00,D001,H007,210.26,232.38,0.905
19553,2024-01-14 13:52:00,D001,H005,154.42,234.93,0.657
19554,2024-01-14 13:53:00,D002,H001,1413.81,227.21,6.222
19555,2024-01-14 13:54:00,D001,H007,134.47,233.91,0.575
19556,2024-01-14 13:55:00,D004,H002,90.14,228.11,0.395
19557,2024-01-14 13:56:00,D002,H004,1392.86,231.0,6.03
19558,2024-01-14 13:57:00,D002,H004,2901.49,234.9,12.352
19559,2024-01-14 13:58:00,D008,H009,1.92,232.81,0.008
19560,2024-01-14 13:59:00,D006,H003,6.45,232.13,0.028
19561,2024-01-14 14:00:00,D004,H007,180.88,228.57,0.791
19562,2024-01-14 14:01:00,D008,H006,3.34,226.73,0.015
19563,2024-01-14 14:02:00,D010,H010,5.59,226.06,0.025
19564,2024-01-14 14:03:00,D005,H007,25.72,232.66,0.111
19565,2024-01-14 14:04:00,D002,H010,857.04,235.8,3.635
19566,2024-01-14 14:05:00,D004,H008,158.21,229.56,0.689
19567,2024-01-14 14:06:00,D009,H008,8.47,226.84,0.037
19568,2024-01-14 14:07:00,D010,H007,5.3,225.8,0.023
19569,2024-01-14 14:08:00,D007,H002,1350.41,226.06,5.974
19570,2024-01-14 14:09:00,D008,H001,4.29,236.11,0.018
19571,2024-01-14 14:10:00,D002,H003,990.73,240.05,4.127
19572,2024-01-14 14:11:00,D009,H007,10.06,229.95,0.044
19573,2024-01-14 14:12:00,D006,H009,1.48,229.14,0.006
19574,2024-01-14 14:13:00,D008,H004,2.04,225.68,0.009
19575,2024-01-14 14:14:00,D002,H006,1456.64,225.45,6.461
19576,2024-01-14 14:15:00,D008,H009,0.6,227.58,0.003
19577,2024-01-14 14:16:00,D002,H010,1051.96,233.14,4.512
19578,2024-01-14 14:17:00,D010,H001,9.11,233.12,0.039
19579,2024-01-14 14:18:00,D008,H008,4.59,230.0,0.02
19580,2024-01-14 14:19:00,D005,H003,52.62,232.84,0.226
19581,2024-01-14 14:20:00,D005,H007,61.25,228.84,0.268
19582,2024-01-14 14:21:00,D010,H005,12.24,227.89,0.054
19583,2024-01-14 14:22:00,D006,H003,2.47,231.08,0.011
19584,2024-01-14 14:23:00,D004,H010,147.79,223.38,0.662
19585,2024-01-14 14:24:00,D009,H008,23.1,223.68,0.103
19586,2024-01-14 14:25:00,D008,H003,4.37,234.79,0.019
19587,2024-01-14 14:26:00,D008,H009,1.59,233.3,0.007
19588,2024-01-14 14:27:00,D010,H007,11.96,239.1,0.05
19589,2024-01-14 14:28:00,D007,H002,5.29,230.1,0.023
19590,2024-01-14 14:29:00,D002,H003,1207.86,227.2,5.316
19591,2024-01-14 14:30:00,D008,H004,4.1,232.76,0.018
19592,2024-01-14 14:31:00,D006,H006,0.94,227.18,0.004
19593,2024-01-14 14:32:00,D002,H004,994.09,235.72,4.217
19594,2024-01-14 14:33:00,D001,H005,114.75,228.64,0.502
19595,2024-01-14 14:34:00,D009,H007,7.14,229.58,0.031
19596,2024-01-14 14:35:00,D008,H004,1.87,226.72,0.008
19597,2024-01-14 14:36:00,D005,H009,35.19,224.22,0.157
19598,2024-01-14 14:37:00,D009,H001,11.45,232.26,0.049
19599,2024-01-14 14:38:00,D006,H008,8.62,228.79,0.038
19600,2024-01-14 14:39:00,D004,H007,181.02,225.36,0.803
19601,2024-01-14 14:40:00,D008,H001,3.38,234.77,0.014
19602,2024-01-14 14:41:00,D008,H004,1.74,232.45,0.007
19603,2024-01-14 14:42:00,D008,H007,2.37,233.38,0.01
19604,2024-01-14 14:43:00,D001,H009,141.21,240.93,0.586
19605,2024-01-14 14:44:00,D006,H010,1.49,227.89,0.007
19606,2024-01-14 14:45:00,D005,H004,25.33,230.23,0.11
19607,2024-01-14 14:46:00,D008,H004,3.45,229.12,0.015
19608,2024-01-14 14:47:00,D008,H007,2.25,230.72,0.01
19609,2024-01-14 14:48:00,D001,H004,98.06,228.78,0.429
19610,2024-01-14 14:49:00,D010,H009,7.69,227.09,0.034
19611,2024-01-14 14:50:00,D008,H007,4.16,225.75,0.018
19612,2024-01-14 14:51:00,D008,H004,2.86,235.26,0.012
19613,2024-01-14 14:52:00,D007,H009,1.29,233.41,0.006
19614,2024-01-14 14:53:00,D007,H005,1.13,234.25,0.005
19615,2024-01-14 14:54:00,D001,H010,116.33,230.33,0.505
